month,year,name,gas,main_sector,total_emissions
2,2023,Ninh Bình,co2,Công nghiệp,8905.81
2,2023,Ninh Bình,co2,Giao thông,7633.24
2,2023,Ninh Bình,co2,Nông nghiệp,4219.5
2,2023,Ninh Bình,co2,Năng lượng,73575.76
2,2023,Ninh Bình,co2,Đất đai,104.55
2,2023,Ninh Bình,co2e_20yr,Chất thải,3372.45
2,2023,Ninh Bình,co2e_20yr,Công nghiệp,13220.48
2,2023,Ninh Bình,co2e_20yr,Giao thông,7733.09
2,2023,Ninh Bình,co2e_20yr,Nông nghiệp,23108.52
2,2023,Ninh Bình,co2e_20yr,Năng lượng,73708.62
2,2023,Ninh Bình,co2e_20yr,Đất đai,104.55
2,2023,Ninh Bình,n2o,Chất thải,1.64
2,2023,Ninh Bình,n2o,Công nghiệp,41.4
2,2023,Ninh Bình,n2o,Giao thông,74.9
2,2023,Ninh Bình,n2o,Nông nghiệp,716.83
2,2023,Ninh Bình,n2o,Năng lượng,104.03
2,2023,Ninh Bình,n2o,Đất đai,0.0
2,2023,Phat Diem,ch4,Chất thải,944.91
2,2023,Phat Diem,ch4,Công nghiệp,2.53
2,2023,Phat Diem,ch4,Giao thông,5.38
2,2023,Phat Diem,ch4,Nông nghiệp,8442.57
2,2023,Phat Diem,ch4,Năng lượng,3.35
2,2023,Phat Diem,ch4,Đất đai,0.0
2,2023,Phat Diem,co2,Chất thải,2.12
2,2023,Phat Diem,co2,Công nghiệp,1042.24
2,2023,Phat Diem,co2,Giao thông,1742.94
2,2023,Phat Diem,co2,Nông nghiệp,1329.58
2,2023,Phat Diem,co2,Năng lượng,976.07
2,2023,Phat Diem,co2,Đất đai,3.46
2,2023,Phat Diem,co2e_20yr,Chất thải,956.42
2,2023,Phat Diem,co2e_20yr,Công nghiệp,1607.1
2,2023,Phat Diem,co2e_20yr,Giao thông,1765.39
2,2023,Phat Diem,co2e_20yr,Nông nghiệp,9999.76
2,2023,Phat Diem,co2e_20yr,Năng lượng,993.69
2,2023,Phat Diem,co2e_20yr,Đất đai,3.46
2,2023,Phat Diem,n2o,Chất thải,0.47
2,2023,Phat Diem,n2o,Công nghiệp,2.08
2,2023,Phat Diem,n2o,Giao thông,16.96
2,2023,Phat Diem,n2o,Nông nghiệp,100.97
2,2023,Phat Diem,n2o,Năng lượng,13.8
2,2023,Phat Diem,n2o,Đất đai,0.0
2,2023,Phù Yên,ch4,Chất thải,33.52
2,2023,Phù Yên,ch4,Công nghiệp,0.04
2,2023,Phù Yên,ch4,Giao thông,1.47
2,2023,Phù Yên,ch4,Nông nghiệp,1824.62
2,2023,Phù Yên,ch4,Năng lượng,0.05
2,2023,Phù Yên,ch4,Đất đai,0.0
2,2023,Phù Yên,co2,Chất thải,0.08
2,2023,Phù Yên,co2,Công nghiệp,15.48
2,2023,Phù Yên,co2,Giao thông,477.87
2,2023,Phù Yên,co2,Nông nghiệp,21.83
2,2023,Phù Yên,co2,Năng lượng,14.49
2,2023,Phù Yên,co2,Đất đai,0.1
2,2023,Phù Yên,co2e_20yr,Chất thải,33.93
2,2023,Phù Yên,co2e_20yr,Công nghiệp,23.86
2,2023,Phù Yên,co2e_20yr,Giao thông,484.02
2,2023,Phù Yên,co2e_20yr,Nông nghiệp,1877.29
2,2023,Phù Yên,co2e_20yr,Năng lượng,14.76
2,2023,Phù Yên,co2e_20yr,Đất đai,0.1
2,2023,Phù Yên,n2o,Chất thải,0.02
2,2023,Phù Yên,n2o,Công nghiệp,0.03
2,2023,Phù Yên,n2o,Giao thông,4.65
2,2023,Phù Yên,n2o,Nông nghiệp,3.47
2,2023,Phù Yên,n2o,Năng lượng,0.2
2,2023,Phù Yên,n2o,Đất đai,0.0
2,2023,Phúc Thọ,ch4,Chất thải,4954.85
2,2023,Phúc Thọ,ch4,Công nghiệp,26.12
2,2023,Phúc Thọ,ch4,Giao thông,34.01
2,2023,Phúc Thọ,ch4,Nông nghiệp,12174.69
2,2023,Phúc Thọ,ch4,Năng lượng,15.08
2,2023,Phúc Thọ,ch4,Đất đai,0.0
2,2023,Phúc Thọ,co2,Chất thải,11.11
2,2023,Phúc Thọ,co2,Công nghiệp,5214.2
2,2023,Phúc Thọ,co2,Giao thông,11010.78
2,2023,Phúc Thọ,co2,Nông nghiệp,1840.8
2,2023,Phúc Thọ,co2,Năng lượng,4392.72
2,2023,Phúc Thọ,co2,Đất đai,1656.36
2,2023,Phúc Thọ,co2e_20yr,Chất thải,5015.22
2,2023,Phúc Thọ,co2e_20yr,Công nghiệp,7784.14
2,2023,Phúc Thọ,co2e_20yr,Giao thông,11152.56
2,2023,Phúc Thọ,co2e_20yr,Nông nghiệp,14506.36
2,2023,Phúc Thọ,co2e_20yr,Năng lượng,4472.02
2,2023,Phúc Thọ,co2e_20yr,Đất đai,1656.36
2,2023,Phúc Thọ,n2o,Chất thải,2.44
2,2023,Phúc Thọ,n2o,Công nghiệp,22.21
2,2023,Phúc Thọ,n2o,Giao thông,107.15
2,2023,Phúc Thọ,n2o,Nông nghiệp,308.24
2,2023,Phúc Thọ,n2o,Năng lượng,62.1
2,2023,Phúc Thọ,n2o,Đất đai,0.0
2,2023,Phủ Lý,ch4,Chất thải,3379.1
2,2023,Phủ Lý,ch4,Công nghiệp,43.12
2,2023,Phủ Lý,ch4,Giao thông,28.07
2,2023,Phủ Lý,ch4,Nông nghiệp,12871.25
2,2023,Phủ Lý,ch4,Năng lượng,18.05
2,2023,Phủ Lý,ch4,Đất đai,0.0
2,2023,Phủ Lý,co2,Chất thải,7.58
2,2023,Phủ Lý,co2,Công nghiệp,111588.24
2,2023,Phủ Lý,co2,Giao thông,9090.52
2,2023,Phủ Lý,co2,Nông nghiệp,3842.18
2,2023,Phủ Lý,co2,Năng lượng,5257.13
2,2023,Phủ Lý,co2,Đất đai,1218.24
2,2023,Phủ Lý,co2e_20yr,Chất thải,3420.27
2,2023,Phủ Lý,co2e_20yr,Công nghiệp,114686.25
2,2023,Phủ Lý,co2e_20yr,Giao thông,9207.59
2,2023,Phủ Lý,co2e_20yr,Nông nghiệp,16956.82
2,2023,Phủ Lý,co2e_20yr,Năng lượng,5352.04
2,2023,Phủ Lý,co2e_20yr,Đất đai,1218.24
2,2023,Phủ Lý,n2o,Chất thải,1.67
2,2023,Phủ Lý,n2o,Công nghiệp,36.92
2,2023,Phủ Lý,n2o,Giao thông,88.45
2,2023,Phủ Lý,n2o,Nông nghiệp,50.32
2,2023,Phủ Lý,n2o,Năng lượng,74.32
2,2023,Phủ Lý,n2o,Đất đai,0.0
2,2023,Sông Mã,ch4,Chất thải,7.19
2,2023,Sông Mã,ch4,Công nghiệp,0.02
2,2023,Sông Mã,ch4,Giao thông,0.68
2,2023,Sông Mã,ch4,Nông nghiệp,38.79
2,2023,Sông Mã,ch4,Năng lượng,0.03
2,2023,Sông Mã,ch4,Đất đai,0.0
2,2023,Sông Mã,co2,Chất thải,0.02
2,2023,Sông Mã,co2,Công nghiệp,9.88
2,2023,Sông Mã,co2,Giao thông,220.17
2,2023,Sông Mã,co2,Nông nghiệp,2.16
2,2023,Sông Mã,co2,Năng lượng,9.25
2,2023,Sông Mã,co2,Đất đai,59.89
2,2023,Sông Mã,co2e_20yr,Chất thải,7.28
2,2023,Sông Mã,co2e_20yr,Công nghiệp,15.23
2,2023,Sông Mã,co2e_20yr,Giao thông,223.0
2,2023,Sông Mã,co2e_20yr,Nông nghiệp,44.22
2,2023,Sông Mã,co2e_20yr,Năng lượng,9.42
2,2023,Sông Mã,co2e_20yr,Đất đai,59.89
2,2023,Sông Mã,n2o,Chất thải,0.0
2,2023,Sông Mã,n2o,Công nghiệp,0.02
2,2023,Sông Mã,n2o,Giao thông,2.14
2,2023,Sông Mã,n2o,Nông nghiệp,2.68
2,2023,Sông Mã,n2o,Năng lượng,0.13
2,2023,Sông Mã,n2o,Đất đai,0.0
2,2023,Sơn La,ch4,Chất thải,100.73
2,2023,Sơn La,ch4,Công nghiệp,0.74
2,2023,Sơn La,ch4,Giao thông,1.78
2,2023,Sơn La,ch4,Nông nghiệp,65.05
2,2023,Sơn La,ch4,Năng lượng,0.98
2,2023,Sơn La,ch4,Đất đai,0.0
2,2023,Sơn La,co2,Chất thải,0.23
2,2023,Sơn La,co2,Công nghiệp,304.55
2,2023,Sơn La,co2,Giao thông,577.66
2,2023,Sơn La,co2,Nông nghiệp,5.89
2,2023,Sơn La,co2,Năng lượng,285.21
2,2023,Sơn La,co2,Đất đai,334.46
2,2023,Sơn La,co2e_20yr,Chất thải,101.96
2,2023,Sơn La,co2e_20yr,Công nghiệp,469.6
2,2023,Sơn La,co2e_20yr,Giao thông,585.1
2,2023,Sơn La,co2e_20yr,Nông nghiệp,75.82
2,2023,Sơn La,co2e_20yr,Năng lượng,290.36
2,2023,Sơn La,co2e_20yr,Đất đai,334.46
2,2023,Sơn La,n2o,Chất thải,0.05
2,2023,Sơn La,n2o,Công nghiệp,0.61
2,2023,Sơn La,n2o,Giao thông,5.62
2,2023,Sơn La,n2o,Nông nghiệp,3.9
2,2023,Sơn La,n2o,Năng lượng,4.03
2,2023,Sơn La,n2o,Đất đai,0.0
2,2023,Thái Nguyên,ch4,Chất thải,3481.89
2,2023,Thái Nguyên,ch4,Công nghiệp,72.66
2,2023,Thái Nguyên,ch4,Giao thông,40.55
2,2023,Thái Nguyên,ch4,Nông nghiệp,5380.22
2,2023,Thái Nguyên,ch4,Năng lượng,2412.17
2,2023,Thái Nguyên,ch4,Đất đai,0.0
2,2023,Thái Nguyên,co2,Chất thải,7.81
2,2023,Thái Nguyên,co2,Công nghiệp,7722.57
2,2023,Thái Nguyên,co2,Giao thông,13169.3
2,2023,Thái Nguyên,co2,Nông nghiệp,1499.39
2,2023,Thái Nguyên,co2,Năng lượng,40449.55
2,2023,Thái Nguyên,co2,Đất đai,843.48
2,2023,Thái Nguyên,co2e_20yr,Chất thải,3524.32
2,2023,Thái Nguyên,co2e_20yr,Công nghiệp,10884.02
2,2023,Thái Nguyên,co2e_20yr,Giao thông,13338.37
2,2023,Thái Nguyên,co2e_20yr,Nông nghiệp,6979.64
2,2023,Thái Nguyên,co2e_20yr,Năng lượng,42974.68
2,2023,Thái Nguyên,co2e_20yr,Đất đai,843.48
2,2023,Thái Nguyên,n2o,Chất thải,1.72
2,2023,Thái Nguyên,n2o,Công nghiệp,62.69
2,2023,Thái Nguyên,n2o,Giao thông,127.79
2,2023,Thái Nguyên,n2o,Nông nghiệp,19.33
2,2023,Thái Nguyên,n2o,Năng lượng,74.5
2,2023,Thái Nguyên,n2o,Đất đai,0.0
2,2023,Tuyên Quang,ch4,Chất thải,1283.48
2,2023,Tuyên Quang,ch4,Công nghiệp,2.85
2,2023,Tuyên Quang,ch4,Giao thông,9.84
2,2023,Tuyên Quang,ch4,Nông nghiệp,3418.69
2,2023,Tuyên Quang,ch4,Năng lượng,3.78
2,2023,Tuyên Quang,ch4,Đất đai,0.0
2,2023,Tuyên Quang,co2,Chất thải,2.88
2,2023,Tuyên Quang,co2,Công nghiệp,20984.77
2,2023,Tuyên Quang,co2,Giao thông,3186.55
2,2023,Tuyên Quang,co2,Nông nghiệp,201.05
2,2023,Tuyên Quang,co2,Năng lượng,1101.46
2,2023,Tuyên Quang,co2,Đất đai,990.39
2,2023,Tuyên Quang,co2e_20yr,Chất thải,1299.12
2,2023,Tuyên Quang,co2e_20yr,Công nghiệp,21622.18
2,2023,Tuyên Quang,co2e_20yr,Giao thông,3227.57
2,2023,Tuyên Quang,co2e_20yr,Nông nghiệp,3711.76
2,2023,Tuyên Quang,co2e_20yr,Năng lượng,1121.34
2,2023,Tuyên Quang,co2e_20yr,Đất đai,990.39
2,2023,Tuyên Quang,n2o,Chất thải,0.63
2,2023,Tuyên Quang,n2o,Công nghiệp,2.34
2,2023,Tuyên Quang,n2o,Giao thông,31.01
2,2023,Tuyên Quang,n2o,Nông nghiệp,40.74
2,2023,Tuyên Quang,n2o,Năng lượng,15.57
2,2023,Tuyên Quang,n2o,Đất đai,0.0
2,2023,Uông Bí,ch4,Chất thải,613.14
2,2023,Uông Bí,ch4,Công nghiệp,4.96
2,2023,Uông Bí,ch4,Giao thông,9.48
2,2023,Uông Bí,ch4,Nông nghiệp,1516.62
2,2023,Uông Bí,ch4,Năng lượng,53124.99
2,2023,Uông Bí,ch4,Đất đai,0.0
2,2023,Uông Bí,co2,Chất thải,1.37
2,2023,Uông Bí,co2,Công nghiệp,16094.98
2,2023,Uông Bí,co2,Giao thông,3083.5
2,2023,Uông Bí,co2,Nông nghiệp,224.56
2,2023,Uông Bí,co2,Năng lượng,224947.14
2,2023,Uông Bí,co2,Đất đai,517.59
2,2023,Uông Bí,co2e_20yr,Chất thải,620.61
2,2023,Uông Bí,co2e_20yr,Công nghiệp,17203.67
2,2023,Uông Bí,co2e_20yr,Giao thông,3123.04
2,2023,Uông Bí,co2e_20yr,Nông nghiệp,1811.74
2,2023,Uông Bí,co2e_20yr,Năng lượng,278896.92
2,2023,Uông Bí,co2e_20yr,Đất đai,517.59
2,2023,Uông Bí,n2o,Chất thải,0.3
2,2023,Uông Bí,n2o,Công nghiệp,4.08
2,2023,Uông Bí,n2o,Giao thông,29.87
2,2023,Uông Bí,n2o,Nông nghiệp,47.82
2,2023,Uông Bí,n2o,Năng lượng,27.08
2,2023,Uông Bí,n2o,Đất đai,0.0
2,2023,Yên Bái,ch4,Chất thải,922.89
2,2023,Yên Bái,ch4,Công nghiệp,3.49
2,2023,Yên Bái,ch4,Giao thông,6.95
2,2023,Yên Bái,ch4,Nông nghiệp,522.62
2,2023,Yên Bái,ch4,Năng lượng,4.63
2,2023,Yên Bái,ch4,Đất đai,0.0
2,2023,Yên Bái,co2,Chất thải,2.07
2,2023,Yên Bái,co2,Công nghiệp,1438.31
2,2023,Yên Bái,co2,Giao thông,2246.36
2,2023,Yên Bái,co2,Nông nghiệp,75.95
2,2023,Yên Bái,co2,Năng lượng,1347.0
2,2023,Yên Bái,co2,Đất đai,1183.46
2,2023,Yên Bái,co2e_20yr,Chất thải,934.13
2,2023,Yên Bái,co2e_20yr,Công nghiệp,2217.83
2,2023,Yên Bái,co2e_20yr,Giao thông,2275.32
2,2023,Yên Bái,co2e_20yr,Nông nghiệp,623.6
2,2023,Yên Bái,co2e_20yr,Năng lượng,1371.31
2,2023,Yên Bái,co2e_20yr,Đất đai,1183.46
2,2023,Yên Bái,n2o,Chất thải,0.46
2,2023,Yên Bái,n2o,Công nghiệp,2.87
2,2023,Yên Bái,n2o,Giao thông,21.89
2,2023,Yên Bái,n2o,Nông nghiệp,17.2
2,2023,Yên Bái,n2o,Năng lượng,19.04
2,2023,Yên Bái,n2o,Đất đai,0.0
2,2023,Đại Nghĩa,ch4,Chất thải,2675.61
2,2023,Đại Nghĩa,ch4,Công nghiệp,34.23
2,2023,Đại Nghĩa,ch4,Giao thông,11.71
2,2023,Đại Nghĩa,ch4,Nông nghiệp,11310.69
2,2023,Đại Nghĩa,ch4,Năng lượng,6.27
2,2023,Đại Nghĩa,ch4,Đất đai,0.0
2,2023,Đại Nghĩa,co2,Chất thải,6.0
2,2023,Đại Nghĩa,co2,Công nghiệp,2996.5
2,2023,Đại Nghĩa,co2,Giao thông,3794.67
2,2023,Đại Nghĩa,co2,Nông nghiệp,2815.38
2,2023,Đại Nghĩa,co2,Năng lượng,1825.38
2,2023,Đại Nghĩa,co2,Đất đai,93.56
2,2023,Đại Nghĩa,co2e_20yr,Chất thải,2708.21
2,2023,Đại Nghĩa,co2e_20yr,Công nghiệp,4108.54
2,2023,Đại Nghĩa,co2e_20yr,Giao thông,3843.51
2,2023,Đại Nghĩa,co2e_20yr,Nông nghiệp,14353.46
2,2023,Đại Nghĩa,co2e_20yr,Năng lượng,1858.33
2,2023,Đại Nghĩa,co2e_20yr,Đất đai,93.56
2,2023,Đại Nghĩa,n2o,Chất thải,1.32
2,2023,Đại Nghĩa,n2o,Công nghiệp,29.62
2,2023,Đại Nghĩa,n2o,Giao thông,36.91
2,2023,Đại Nghĩa,n2o,Nông nghiệp,57.73
2,2023,Đại Nghĩa,n2o,Năng lượng,25.8
2,2023,Đại Nghĩa,n2o,Đất đai,0.0
2,2024,Chũ,ch4,Chất thải,44.21
2,2024,Chũ,ch4,Công nghiệp,0.2
2,2024,Chũ,ch4,Giao thông,2.63
2,2024,Chũ,ch4,Nông nghiệp,110.22
2,2024,Chũ,ch4,Năng lượng,0.26
2,2024,Chũ,ch4,Đất đai,0.0
2,2024,Chũ,co2,Chất thải,0.1
2,2024,Chũ,co2,Công nghiệp,82.84
2,2024,Chũ,co2,Giao thông,757.28
2,2024,Chũ,co2,Nông nghiệp,15.76
2,2024,Chũ,co2,Năng lượng,87.39
2,2024,Chũ,co2,Đất đai,149.38
2,2024,Chũ,co2e_20yr,Chất thải,44.75
2,2024,Chũ,co2e_20yr,Công nghiệp,127.97
2,2024,Chũ,co2e_20yr,Giao thông,766.22
2,2024,Chũ,co2e_20yr,Nông nghiệp,138.95
2,2024,Chũ,co2e_20yr,Năng lượng,88.85
2,2024,Chũ,co2e_20yr,Đất đai,149.38
2,2024,Chũ,n2o,Chất thải,0.02
2,2024,Chũ,n2o,Công nghiệp,0.17
2,2024,Chũ,n2o,Giao thông,6.26
2,2024,Chũ,n2o,Nông nghiệp,11.32
2,2024,Chũ,n2o,Năng lượng,1.17
2,2024,Chũ,n2o,Đất đai,0.0
2,2024,Dien Bien Phu,ch4,Chất thải,439.53
2,2024,Dien Bien Phu,ch4,Công nghiệp,3.81
2,2024,Dien Bien Phu,ch4,Giao thông,8.82
2,2024,Dien Bien Phu,ch4,Nông nghiệp,5823.02
2,2024,Dien Bien Phu,ch4,Năng lượng,4.99
2,2024,Dien Bien Phu,ch4,Đất đai,0.0
2,2024,Dien Bien Phu,co2,Chất thải,0.97
2,2024,Dien Bien Phu,co2,Công nghiệp,1563.53
2,2024,Dien Bien Phu,co2,Giao thông,2924.66
2,2024,Dien Bien Phu,co2,Nông nghiệp,20.44
2,2024,Dien Bien Phu,co2,Năng lượng,1649.35
2,2024,Dien Bien Phu,co2,Đất đai,119.07
2,2024,Dien Bien Phu,co2e_20yr,Chất thải,444.86
2,2024,Dien Bien Phu,co2e_20yr,Công nghiệp,2415.45
2,2024,Dien Bien Phu,co2e_20yr,Giao thông,2957.64
2,2024,Dien Bien Phu,co2e_20yr,Nông nghiệp,5991.63
2,2024,Dien Bien Phu,co2e_20yr,Năng lượng,1677.05
2,2024,Dien Bien Phu,co2e_20yr,Đất đai,119.07
2,2024,Dien Bien Phu,n2o,Chất thải,0.21
2,2024,Dien Bien Phu,n2o,Công nghiệp,3.13
2,2024,Dien Bien Phu,n2o,Giao thông,24.0
2,2024,Dien Bien Phu,n2o,Nông nghiệp,60.83
2,2024,Dien Bien Phu,n2o,Năng lượng,22.0
2,2024,Dien Bien Phu,n2o,Đất đai,0.0
2,2024,Ha Long,ch4,Chất thải,2454.2
2,2024,Ha Long,ch4,Công nghiệp,29.85
2,2024,Ha Long,ch4,Giao thông,296.39
2,2024,Ha Long,ch4,Nông nghiệp,533.98
2,2024,Ha Long,ch4,Năng lượng,842699.01
2,2024,Ha Long,ch4,Đất đai,0.0
2,2024,Ha Long,co2,Chất thải,5.41
2,2024,Ha Long,co2,Công nghiệp,52966.08
2,2024,Ha Long,co2,Giao thông,34213.95
2,2024,Ha Long,co2,Nông nghiệp,502.58
2,2024,Ha Long,co2,Năng lượng,241939.54
2,2024,Ha Long,co2,Đất đai,75.61
2,2024,Ha Long,co2e_20yr,Chất thải,2483.98
2,2024,Ha Long,co2e_20yr,Công nghiệp,59639.06
2,2024,Ha Long,co2e_20yr,Giao thông,34965.39
2,2024,Ha Long,co2e_20yr,Nông nghiệp,1074.9
2,2024,Ha Long,co2e_20yr,Năng lượng,1097456.34
2,2024,Ha Long,co2e_20yr,Đất đai,75.61
2,2024,Ha Long,n2o,Chất thải,1.19
2,2024,Ha Long,n2o,Công nghiệp,24.53
2,2024,Ha Long,n2o,Giao thông,450.58
2,2024,Ha Long,n2o,Nông nghiệp,30.34
2,2024,Ha Long,n2o,Năng lượng,172.32
2,2024,Ha Long,n2o,Đất đai,0.0
2,2024,Haiphong,ch4,Chất thải,26656.65
2,2024,Haiphong,ch4,Công nghiệp,311.52
2,2024,Haiphong,ch4,Giao thông,1109.69
2,2024,Haiphong,ch4,Nông nghiệp,28232.83
2,2024,Haiphong,ch4,Năng lượng,137.41
2,2024,Haiphong,ch4,Đất đai,0.0
2,2024,Haiphong,co2,Chất thải,58.71
2,2024,Haiphong,co2,Công nghiệp,60753.16
2,2024,Haiphong,co2,Giao thông,106182.49
2,2024,Haiphong,co2,Nông nghiệp,6276.27
2,2024,Haiphong,co2,Năng lượng,419540.62
2,2024,Haiphong,co2,Đất đai,573.46
2,2024,Haiphong,co2e_20yr,Chất thải,26980.11
2,2024,Haiphong,co2e_20yr,Công nghiệp,84609.78
2,2024,Haiphong,co2e_20yr,Giao thông,108750.31
2,2024,Haiphong,co2e_20yr,Nông nghiệp,36357.12
2,2024,Haiphong,co2e_20yr,Năng lượng,420303.61
2,2024,Haiphong,co2e_20yr,Đất đai,573.46
2,2024,Haiphong,n2o,Chất thải,12.92
2,2024,Haiphong,n2o,Công nghiệp,266.44
2,2024,Haiphong,n2o,Giao thông,1441.49
2,2024,Haiphong,n2o,Nông nghiệp,1424.53
2,2024,Haiphong,n2o,Năng lượng,606.01
2,2024,Haiphong,n2o,Đất đai,0.0
2,2024,Hanoi,ch4,Chất thải,164597.24
2,2024,Hanoi,ch4,Công nghiệp,1313.18
2,2024,Hanoi,ch4,Giao thông,857.36
2,2024,Hanoi,ch4,Nông nghiệp,183232.75
2,2024,Hanoi,ch4,Năng lượng,194992.9
2,2024,Hanoi,ch4,Đất đai,0.0
2,2024,Hanoi,co2,Chất thải,362.53
2,2024,Hanoi,co2,Công nghiệp,239002.55
2,2024,Hanoi,co2,Giao thông,424915.36
2,2024,Hanoi,co2,Nông nghiệp,59619.94
2,2024,Hanoi,co2,Năng lượng,196946.89
2,2024,Hanoi,co2,Đất đai,5931.59
2,2024,Hanoi,co2e_20yr,Chất thải,166594.51
2,2024,Hanoi,co2e_20yr,Công nghiệp,339614.64
2,2024,Hanoi,co2e_20yr,Giao thông,429176.36
2,2024,Hanoi,co2e_20yr,Nông nghiệp,247773.54
2,2024,Hanoi,co2e_20yr,Năng lượng,397494.33
2,2024,Hanoi,co2e_20yr,Đất đai,5931.59
2,2024,Hanoi,n2o,Chất thải,79.78
2,2024,Hanoi,n2o,Công nghiệp,1123.12
2,2024,Hanoi,n2o,Giao thông,3388.51
2,2024,Hanoi,n2o,Nông nghiệp,2172.36
2,2024,Hanoi,n2o,Năng lượng,2555.78
2,2024,Hanoi,n2o,Đất đai,0.0
2,2024,Hòa Bình,ch4,Chất thải,396.36
2,2024,Hòa Bình,ch4,Công nghiệp,19.29
2,2024,Hòa Bình,ch4,Giao thông,6.31
2,2024,Hòa Bình,ch4,Nông nghiệp,648.91
2,2024,Hòa Bình,ch4,Năng lượng,5.94
2,2024,Hòa Bình,ch4,Đất đai,0.0
2,2024,Hòa Bình,co2,Chất thải,0.87
2,2024,Hòa Bình,co2,Công nghiệp,2385.7
2,2024,Hòa Bình,co2,Giao thông,1806.56
2,2024,Hòa Bình,co2,Nông nghiệp,117.69
2,2024,Hòa Bình,co2,Năng lượng,1964.21
2,2024,Hòa Bình,co2,Đất đai,916.62
2,2024,Hòa Bình,co2e_20yr,Chất thải,401.17
2,2024,Hòa Bình,co2e_20yr,Công nghiệp,3428.09
2,2024,Hòa Bình,co2e_20yr,Giao thông,1827.99
2,2024,Hòa Bình,co2e_20yr,Nông nghiệp,789.38
2,2024,Hòa Bình,co2e_20yr,Năng lượng,1997.2
2,2024,Hòa Bình,co2e_20yr,Đất đai,916.62
2,2024,Hòa Bình,n2o,Chất thải,0.19
2,2024,Hòa Bình,n2o,Công nghiệp,16.6
2,2024,Hòa Bình,n2o,Giao thông,15.0
2,2024,Hòa Bình,n2o,Nông nghiệp,13.04
2,2024,Hòa Bình,n2o,Năng lượng,26.2
2,2024,Hòa Bình,n2o,Đất đai,0.0
2,2024,Hưng Yên,ch4,Chất thải,2372.76
2,2024,Hưng Yên,ch4,Công nghiệp,51.04
2,2024,Hưng Yên,ch4,Giao thông,13.61
2,2024,Hưng Yên,ch4,Nông nghiệp,2407.78
2,2024,Hưng Yên,ch4,Năng lượng,8.87
2,2024,Hưng Yên,ch4,Đất đai,0.0
2,2024,Hưng Yên,co2,Chất thải,5.23
2,2024,Hưng Yên,co2,Công nghiệp,4352.68
2,2024,Hưng Yên,co2,Giao thông,3900.81
2,2024,Hưng Yên,co2,Nông nghiệp,1776.13
2,2024,Hưng Yên,co2,Năng lượng,2934.3
2,2024,Hưng Yên,co2,Đất đai,96.71
2,2024,Hưng Yên,co2e_20yr,Chất thải,2401.55
2,2024,Hưng Yên,co2e_20yr,Công nghiệp,5951.83
2,2024,Hưng Yên,co2e_20yr,Giao thông,3947.04
2,2024,Hưng Yên,co2e_20yr,Nông nghiệp,4246.1
2,2024,Hưng Yên,co2e_20yr,Năng lượng,2983.57
2,2024,Hưng Yên,co2e_20yr,Đất đai,96.71
2,2024,Hưng Yên,n2o,Chất thải,1.15
2,2024,Hưng Yên,n2o,Công nghiệp,44.18
2,2024,Hưng Yên,n2o,Giao thông,32.37
2,2024,Hưng Yên,n2o,Nông nghiệp,26.07
2,2024,Hưng Yên,n2o,Năng lượng,39.14
2,2024,Hưng Yên,n2o,Đất đai,0.0
2,2024,Hải Dương,ch4,Chất thải,6827.13
2,2024,Hải Dương,ch4,Công nghiệp,154.12
2,2024,Hải Dương,ch4,Giao thông,35.99
2,2024,Hải Dương,ch4,Nông nghiệp,8629.72
2,2024,Hải Dương,ch4,Năng lượng,27.93
2,2024,Hải Dương,ch4,Đất đai,0.0
2,2024,Hải Dương,co2,Chất thải,15.04
2,2024,Hải Dương,co2,Công nghiệp,13466.84
2,2024,Hải Dương,co2,Giao thông,10312.06
2,2024,Hải Dương,co2,Nông nghiệp,1067.09
2,2024,Hải Dương,co2,Năng lượng,9234.13
2,2024,Hải Dương,co2,Đất đai,25.94
2,2024,Hải Dương,co2e_20yr,Chất thải,6909.97
2,2024,Hải Dương,co2e_20yr,Công nghiệp,18487.01
2,2024,Hải Dương,co2e_20yr,Giao thông,10434.27
2,2024,Hải Dương,co2e_20yr,Nông nghiệp,9962.81
2,2024,Hải Dương,co2e_20yr,Năng lượng,9389.2
2,2024,Hải Dương,co2e_20yr,Đất đai,25.94
2,2024,Hải Dương,n2o,Chất thải,3.31
2,2024,Hải Dương,n2o,Công nghiệp,133.36
2,2024,Hải Dương,n2o,Giao thông,85.56
2,2024,Hải Dương,n2o,Nông nghiệp,136.55
2,2024,Hải Dương,n2o,Năng lượng,123.17
2,2024,Hải Dương,n2o,Đất đai,0.0
2,2024,Lào Cai,ch4,Chất thải,272.05
2,2024,Lào Cai,ch4,Công nghiệp,2.51
2,2024,Lào Cai,ch4,Giao thông,6.58
2,2024,Lào Cai,ch4,Nông nghiệp,179.55
2,2024,Lào Cai,ch4,Năng lượng,3.28
2,2024,Lào Cai,ch4,Đất đai,0.0
2,2024,Lào Cai,co2,Chất thải,0.6
2,2024,Lào Cai,co2,Công nghiệp,1028.42
2,2024,Lào Cai,co2,Giao thông,1918.12
2,2024,Lào Cai,co2,Nông nghiệp,110.54
2,2024,Lào Cai,co2,Năng lượng,1084.87
2,2024,Lào Cai,co2,Đất đai,814.6
2,2024,Lào Cai,co2e_20yr,Chất thải,275.35
2,2024,Lào Cai,co2e_20yr,Công nghiệp,1588.78
2,2024,Lào Cai,co2e_20yr,Giao thông,1940.12
